# column 1: time [ps]
# column 2: msd xyz [A^2]
# column 3: msd x [A^2]
# column 4: msd y [A^2]
# column 5: msd z [A^2]
# column 6: number of samples [-]
15.625 13.0742 6.52781 6.06081 0.485564 (count: 1830)
23.4375 14.4317 7.08305 6.67943 0.66919 (count: 1800)
31.25 15.7029 7.72255 7.13635 0.843972 (count: 1770)
39.0625 16.8271 8.1615 7.69219 0.973408 (count: 1740)
46.875 18.0567 8.67958 8.28147 1.09567 (count: 1710)
54.6875 18.731 8.8323 8.6964 1.20227 (count: 1680)
62.5 20.3187 9.66728 9.33787 1.31355 (count: 1650)
70.3125 21.1141 10.1017 9.60154 1.41087 (count: 1620)
78.125 22.5869 10.8321 10.2474 1.50739 (count: 1590)
85.9375 24.0491 11.5058 10.9262 1.617 (count: 1560)
93.75 25.3365 12.1681 11.4584 1.71001 (count: 1530)
101.562 26.3521 12.5155 12.0315 1.80511 (count: 1500)
109.375 27.8919 13.3655 12.6323 1.8941 (count: 1470)
117.188 29.5077 14.1532 13.3322 2.02231 (count: 1440)
125 30.9058 14.6355 14.1187 2.15157 (count: 1410)
132.812 32.4187 15.1683 14.9462 2.30425 (count: 1380)
140.625 33.5744 15.3559 15.7876 2.43096 (count: 1350)
148.438 34.9033 16.1878 16.1543 2.56117 (count: 1320)
156.25 36.8505 16.6447 17.5253 2.68055 (count: 1290)
164.062 38.4802 17.498 18.1828 2.79937 (count: 1260)
171.875 40.2079 18.2253 19.0609 2.92168 (count: 1230)
179.688 42.167 19.2596 19.8523 3.05511 (count: 1200)
187.5 44.3168 19.9462 21.1592 3.21139 (count: 1170)
195.312 41.8668 14.8221 23.5929 3.45188 (count: 30)
